Brand_Name,Train RMSE,Train MAE,Train R2,Train MAPE (%),Validation RMSE,Validation MAE,Validation R2,Validation MAPE (%),Test RMSE,Test MAE,Test R2,Test MAPE (%)
philips,0.8193760031557986,0.6027860847183673,0.9935299734890591,2.865998769654043,0.700998170377809,0.5593423843383788,0.8650598103290563,2.7985574171471965,0.8686758340965981,0.5458215443875777,0.9273991248893125,2.135886886161981
pinterest,2.3724039158852737,1.6498969952870763,0.9858355039370447,4.79103992944809,1.45819021124696,1.0669859552182228,0.8332532080978353,3.962218780352051,2.3210108585374667,1.7750403818659757,0.7724132705079942,5.255909637764946
porsche,0.19493796823254306,0.1478022726979141,0.9867491335855384,3.0739665354838954,0.12533738800468358,0.09380661633055086,0.9309307593304812,1.773158571257031,0.12409919960316741,0.09968707310525994,0.9320904037621688,2.451543761967135
procter & gamble,1.5243663434751584,1.1508590013552935,0.9980736792348297,2.2490260508421724,2.7591248433596443,2.2688852730443907,0.7671801950496004,1.527365833581598,8.919767273783833,8.304205569921361,-1.5531078901552973,4.940123849234855
puma,2.9483707398787007,1.8121886829569962,0.9900704719371001,3.3913284162163833,3.2975564733145437,2.724231802007203,0.6629372127770912,4.652534388976845,6.058109823251231,4.3274153645833335,0.5190301615018653,13.068969775869494
roblox,5.771362500340746,4.694787699266696,0.9506938465328864,9.459216288532684,7.25696669049244,6.321542635245665,-0.6151317188541949,18.732689440862316,5.743222059244447,4.8414045303903945,0.7828881591802432,10.945934651952468
salesforce / slack,3.960688114631545,2.640244836858524,0.9970997191467527,6.671936966013427,5.991189264253116,4.349305873178731,0.9320156693909943,2.144847140097822,16.39247246206153,13.244896214669911,0.7481698024904714,4.41977426169005
shopify,3.9237506637922888,2.6209550632405643,0.9927958596409445,14.530176932729669,4.6911199712551594,3.487008798977494,0.7693195387763404,6.3015682711280485,4.799951502793003,3.494510311106737,0.9366822837207618,4.093962770266749
southwest airlines,1.273634991764219,0.8617173622485589,0.9941498812863274,3.536249288425089,0.745069526346269,0.591069249664178,0.9623586089699863,1.9902236554098784,1.0758464916858383,0.792796843963144,0.8292534311390908,2.7324688644290616
spotify,8.237151373195516,6.082126681978125,0.985024785643806,3.5330402041444433,9.90751595204102,7.345757597583836,0.787286696103591,5.225670899872892,128.0609470262918,91.58600548549472,-0.0322126859404388,18.28948323509664
starbucks,1.5945058072414091,1.2517684063643777,0.9972200095581484,13.06839561278616,2.4822442865751086,1.9243896419991928,0.7644586266367868,1.9359206315928197,3.339477257273494,2.2069034676277197,0.8926500568299159,2.408820821158653
target,2.4570516209745943,1.6532700464945242,0.9975298703441466,3.697912234181702,3.7856550593388603,2.6841634436498714,0.9632809896476603,1.9846434139441531,4.27246457175148,2.868461528997771,0.9583330955337794,2.104271108242591
tesla,5.909175575051654,2.947831523285338,0.9961838472431002,9.551930490440185,9.836385159128051,7.932095620199599,0.9236212355321358,3.5829199641160616,28.34404703645518,17.830042374695783,0.8782693926224969,5.7790730450955285
the coca-cola company,0.7368608976937157,0.5545885133313705,0.9972162177598343,2.7038916503540404,1.102930687244062,0.9368810372010566,0.8526188022959945,1.5779991681855268,3.184329657147695,2.6311993424180913,0.5130860596107503,3.8630165534553362
the home depot,4.640505698340863,3.474639463986445,0.9973891790600218,9.382617022765885,7.959297669535707,6.247325186002052,0.821753829989059,2.058357241811341,15.968626259168158,12.721059509596904,0.6666476373533823,3.3146132896765343
the walt disney company,2.513781115162272,1.6186042887753112,0.997120272595225,3.355047711457397,2.006170126880334,1.5625281675958431,0.9346880165544005,1.7133846895563913,3.0890094235768886,2.1600464825854875,0.9011652301030179,2.0744732726213067
toyota,2.7995245773489192,2.1141445469872786,0.9943574091143714,2.591154048841459,4.041182154404082,2.9015622543076343,0.9560240706796118,1.7698600453076665,11.772901188953114,8.068469022581091,0.732035824406803,3.812845438045856
uber,1.650816696579664,1.3021693208576304,0.9719765523071736,3.705748340005647,2.2804573515559756,1.5667833336294954,0.9315690405963212,3.4517303688123704,13.907674134491135,12.735599258183184,-3.7982853537011234,17.11577205699506
ubisoft,0.5015539849819309,0.3450009822446098,0.9937408906151257,5.070824681747579,0.3831222450903018,0.31487606642609933,0.6378517146206508,5.832599228507694,1.1322198657112035,0.5790502797246604,-0.3845260771844543,21.860671202211286
unilever,1.345237086777893,1.1412632659501032,0.9922670907873268,7.612607189846077,1.068517469539567,0.8537897497920668,0.7894182633047034,1.6910560058956772,3.453786700790962,2.997015229070374,0.5408676368447772,5.036208522293746
visa,5.461006619381893,4.4631008740607925,0.9941894266972202,14.43556744565119,7.908856337866262,6.350316172410661,0.48362139452845065,2.6302485920855823,56.500257623282785,50.18602628857678,-2.363356076905164,16.105148385842313
zoom video communications,13.791839869816867,9.769237294160762,0.9887605984154979,5.843896361576492,9.522151495958095,7.767336109016515,-3.7089587272515256,11.328491899548943,8.630679652638348,6.865666224694377,0.14510868655135822,10.093278665753285
zoominfo,2.6709604411213284,2.1537263614924873,0.9381228834141514,4.647787451179028,12.306905777016626,11.758255395205213,-6.010819373799811,63.039456293733465,21.19793256035848,21.028252715813487,-72.48485337970628,191.73397293891782
